	text	is_hate
6433	We should start gangs of our own and kill them and rob their homes , is this what the liberals wanted as `` diversity ? ''	1
6434	 and Asian immigrants who are coming in and those who were borne here and their breading patterns are the threat to our gene pool and not other white Europeans such as polish people .	1
6435	More -on-white crime : YouTube -  Students Attack White Man For Eating Dinner With  Man YouTube -  Attack On White Hopkins Researcher Planned	0
6436	The last thing we need is to stop calling things for their name and to look like cowardly old school nationalists .	0
6437	Me an my main nigga Rakwan X and Cracka killa homey G dog money funk on the East side representin Brooklyn soul brotha numba 1 Leroy beez runnin da wigga thing up in hea !	0
6438	Why yes you should !	0
6439	www.resist.com	0
6440	UPDATE 1pm CST !	0
6441	Just be patient and go slow .	0
6442	Investigators believe that Ewell pretended to be a utility repairman to get into the home of Leamond Turnage , 69 , and his wife Robyn , 57 .	0
6443	I think they have .	0
6444	Yes it 's sad one minute they 're `` racist '' then they 're shacked up with an Asian sunshine girl or a sheboon .	0
6445	You also need to avoid anything Soya .	0
6446	sounds like a good thing ....... I 'll pitch in for food .... but if we meet in a park or something like that .. somebody please .... do n't forget the beer permit ...... lol	0
6447	The LAST thin I want to do is go to her website .	0
6448	Maybe they are unionized .	0
6449	MEMPHIS, Tenn.	0
6450	Mongol England .	0
6451	Have n't been this happy in 10 months. : jump	0
6452	I know something that will really turn them on and that they will absolutely love and is very useful for shutting them up :	0
6453	Is Canada too big ?	0
6454	Also all the East European countries ( Chezch Republic , Poland , Slovakia , Finland etc ) are 99,99 % white .	0
6455	Ordered a copy the other day , cannot wait to settle down for a good read in front of the fire here .	0
6456	I'm pretty sure the average  is stronger then those white men that date asians or the ones who let their wives take control of the household .	0
6457	Only surreptitious and hidden cameras have worked .	0
6458	hi lily i am not to far from ya i live in olean ny.i am new on this to hope we can become friends .	0
6459	I guess Mr. Pena forgot about the  speed skater who won the gold and is being glorified on NBC every 5 minutes .	0
6460	Well said , the point of a PLE is an organic community , in which we are all free to express our own spins as we wish ...	0
6461	Emily Tubb , 33 , of Southaven , who is in the English department at East High School , was indicted last week for alleged possession with intent to distribute Adderall , alprazolam and heroin .	0
6462	Like I 've said before , Kevin Myers has always been a voice for us here in Ireland .	0
6463	Mods and everybody else , please see this thread ...	0
6464	Is it out of fear ?	0
6465	The rich who talk of class warfare are the very ones who engineer it and try and convince the poor to attack the middle working class .	0
6466	This is my next read .	0
6467	This works at Funeral Homes , too , provided there is a funeral going on .	0
6468	It is the spiritual awakening as I says stupid !	0
6469	Don't you think you should ask this at a forum where the vast majority of people actually claim that they are white supremacists ?	0
6470	were in chicago u live ?	0
6471	When it comes to  jack the Chinese have no problem with the dealer showing a 4 , they 'll even split a pair of fours funny huh	0
6472	According to their facebook page they 're up and running again , not sure how given the loss of the admin block .	0
6473	It does look good .	0
6474	There is a sign up , placed by the council , stating `` No Ball Games '' , so what are they doing , yes playing football .	0
6475	And this is exactly why we have to fall back on common sense ... And common sense says nobody is hanging around below 40,000 feet to take a tan ...	0
6476	Die Antwoord - `` Cookie Thumper '' ( Official Video ) - YouTube	0
6477	YouTube - The Barbie Doll Test	0
6478	Note to self : lose the wombat .	0
6479	In the old days private security and armed whites would take care of this , but maybe the negros are fighting smarter by taking on soft-targets ?	0
6480	These in Russia i saw was pure  as  as can be , maybe some of them was `` tourists '' and `` students '' but the ones i seen near the out door music show was wearing dirty clothes in their late 20s big gang off them , even seen a girl dating a  .	0
6481	And they learn to socialize with all ages of people when we are out and about going to museums or whatnot .	0
6482	That is approximately 3 non-Whites living in a 1218 square mile area .	0
6483	Everyone keep on spreading Dr. Dukes videos around the internet and we will soon win the war .	0
6484	He can go pollute some other pool with his disgusting paedophilia .	0
6485	Never know , they could find you or me or anyone else undesirable in their eyes .	0
6486	There's a place for Poles , it 's called Poland .	1
6487	Kurds in Berlin : Germany : Watch thousands of Kurdish protesters rally in Berlin - YouTube and Hamburg : Germany : See Hamburg SWAMPED in anti-IS global action day - YouTube Munich : Zwei Zwillings-Paare kommen munter und gesund zur Welt - MÃ 1\/4 nchen - Bild.de	0
6488	i know some may disagree with me but this man is one of my hero 's we need some guys like this over here now	0
6489	The large White families are so beautiful to behold .	0
6490	I already gave up on Gone With The Wind for the same reason .....	0
6491	If I have to travel , I 'll backpack it .	0
6492	Aw he was going to send the money back to his niglet family in nigeria ...	0
6493	As soon as I hear them uttering their monkey gibberish I feel like smashing my computer screen with my fist .	1
6494	If you 've not had the chance to check it out , you might find this site of some interest .	0
6495	Hey Blue email or PM me if you want to chat .	0
6496	seven billion `` Humans '' on the planet and with Open borders , H1-b visas , fake social security numbers , colleges hiring foreign nationals over White Legal Americans , and Obama 's Amnesty on line with an apathetic public , , , well , dye your skin  and unlearn your english and you might get a good job .	1
6497	Who else here is `` THAT '' house on the block ?	0
6498	Just remember he killed a white cop in one of his bombings , according to ABC .	0
6499	Let 's hear it again this morning .	0
6500	Then we will see who is afraid to leave thier homes after dark or venture into the wrong ' hood .	1
6501	This is from the archive of Stormfront 's Advance Scout forum , which is solely devoted to the organizing strategy of PLE-Legionism .	0
6502	Welcome, but please do make an effort to use proper English when posting , rather than mobile phone text messaging style .	0
6503	I guess whites will either have to start fighting back or be slowly exterminated .	0
6504	You can forget about the IRA .	0
6505	In Galicia & Bukovina , in Moldova & Romania , in Balkans & Greece we can see many people looks like her .	0
6506	Here is possibly the best county to live in when one considers the Mud Index .	1
6507	More impulsive Negro stripping ...	1
6508	His commie- handler was Joe Slovo .	0
6509	I got a pm from him in which he cliams to write for the Sunday Independent 's Life magazine , enough said	0
6510	There are a lot of white babies being born in the South , but it 's still not what it should be .	0
6511	I wonder if this is the taste of what 's to come to all of Europe in a couple of decades .	0
6512	In all likelyhood , it 's s painting the road of skank for her to follow .	1
6513	just wanted to give this a bump up. we have had a few good people coming to our weekly get together and would like to encourage anyone else interested in meeting and networking with us here in Calgary to feel free to pm me .	0
